Plot Title: 4.1.2 Fagaalu 5.15.2024,,,,,,,,
#,"Date Time, GMT-11:00","Abs Pres, psi (LGR S/N: 20945532, SEN S/N: 20945532)","Temp, °F (LGR S/N: 20945532, SEN S/N: 20945532)",Coupler Detached (LGR S/N: 20945532),Coupler Attached (LGR S/N: 20945532),Host Connected (LGR S/N: 20945532),Stopped (LGR S/N: 20945532),End Of File (LGR S/N: 20945532)
505,5/20/2024 15:30,14.7444,82.33,,,,,
506,5/20/2024 15:45,14.7441,82.152,,,,,
507,5/20/2024 16:00,14.7425,82.152,,,,,
508,5/20/2024 16:15,14.7421,81.975,,,,,
509,5/20/2024 16:30,14.7429,81.621,,,,,
510,5/20/2024 16:45,14.7427,81.442,,,,,
511,5/20/2024 17:00,14.7451,81.09,,,,,
512,5/20/2024 17:15,14.7492,80.735,,,,,
513,5/20/2024 17:30,14.7489,80.559,,,,,
514,5/20/2024 17:45,14.7516,80.382,,,,,
515,5/20/2024 18:00,14.7516,80.382,,,,,
516,5/20/2024 18:15,14.7529,80.206,,,,,
517,5/20/2024 18:30,14.7541,80.029,,,,,
518,5/20/2024 18:45,14.7573,80.029,,,,,
519,5/20/2024 19:00,14.7605,80.029,,,,,
520,5/20/2024 19:15,14.7605,80.029,,,,,
521,5/20/2024 19:30,14.7618,79.853,,,,,
522,5/20/2024 19:45,14.765,79.853,,,,,
523,5/20/2024 20:00,14.7666,79.853,,,,,
524,5/20/2024 20:15,14.7698,79.853,,,,,
525,5/20/2024 20:30,14.7634,79.853,,,,,
526,5/20/2024 20:45,14.7666,79.853,,,,,
527,5/20/2024 21:00,14.7682,79.853,,,,,
528,5/20/2024 21:15,14.7661,79.678,,,,,
529,5/20/2024 21:30,14.7693,79.678,,,,,
530,5/20/2024 21:45,14.7693,79.678,,,,,
531,5/20/2024 22:00,14.769,79.502,,,,,
532,5/20/2024 22:15,14.7706,79.502,,,,,
533,5/20/2024 22:30,14.7722,79.502,,,,,
534,5/20/2024 22:45,14.7722,79.502,,,,,
535,5/20/2024 23:00,14.7722,79.502,,,,,
536,5/20/2024 23:15,14.7706,79.502,,,,,
537,5/20/2024 23:30,14.7706,79.502,,,,,
538,5/20/2024 23:45,14.7704,79.326,,,,,
539,5/21/2024 0:00,14.7688,79.326,,,,,
540,5/21/2024 0:15,14.7672,79.326,,,,,
541,5/21/2024 0:30,14.764,79.326,,,,,
542,5/21/2024 0:45,14.7672,79.326,,,,,
543,5/21/2024 1:00,14.764,79.326,,,,,
544,5/21/2024 1:15,14.7619,79.151,,,,,
545,5/21/2024 1:30,14.7588,79.151,,,,,
546,5/21/2024 1:45,14.7603,79.151,,,,,
547,5/21/2024 2:00,14.7572,79.151,,,,,
548,5/21/2024 2:15,14.7556,79.151,,,,,
549,5/21/2024 2:30,14.7556,79.151,,,,,
550,5/21/2024 2:45,14.7556,79.151,,,,,
551,5/21/2024 3:00,14.7525,79.151,,,,,
552,5/21/2024 3:15,14.7509,79.151,,,,,
553,5/21/2024 3:30,14.7493,79.151,,,,,
554,5/21/2024 3:45,14.7489,78.975,,,,,
555,5/21/2024 4:00,14.7473,78.975,,,,,
556,5/21/2024 4:15,14.7473,78.975,,,,,
557,5/21/2024 4:30,14.7473,78.975,,,,,
558,5/21/2024 4:45,14.7486,78.8,,,,,
559,5/21/2024 5:00,14.747,78.8,,,,,
560,5/21/2024 5:15,14.7518,78.8,,,,,
561,5/21/2024 5:30,14.7534,78.8,,,,,
562,5/21/2024 5:45,14.755,78.8,,,,,
563,5/21/2024 6:00,14.7566,78.8,,,,,
564,5/21/2024 6:15,14.7577,78.624,,,,,
565,5/21/2024 6:30,14.7593,78.624,,,,,
566,5/21/2024 6:45,14.7625,78.624,,,,,
567,5/21/2024 7:00,14.7625,78.624,,,,,
568,5/21/2024 7:15,14.7657,78.624,,,,,
569,5/21/2024 7:30,14.7673,78.624,,,,,
570,5/21/2024 7:45,14.7657,78.624,,,,,
571,5/21/2024 8:00,14.763,78.8,,,,,
572,5/21/2024 8:15,14.7676,78.8,,,,,
573,5/21/2024 8:30,14.768,78.975,,,,,
574,5/21/2024 8:45,14.7715,79.151,,,,,
575,5/21/2024 9:00,14.7731,79.151,,,,,
576,5/21/2024 9:15,14.7718,79.326,,,,,
577,5/21/2024 9:30,14.7738,79.502,,,,,
578,5/21/2024 9:45,14.7757,79.678,,,,,
579,5/21/2024 10:00,14.7748,80.029,,,,,
580,5/21/2024 10:15,14.7735,80.206,,,,,
581,5/21/2024 10:30,14.7724,80.382,,,,,
582,5/21/2024 10:45,14.7679,80.559,,,,,
583,5/21/2024 11:00,14.7686,80.911,,,,,
584,5/21/2024 11:15,14.7677,81.266,,,,,
585,5/21/2024 11:30,14.765,81.442,,,,,
586,5/21/2024 11:45,14.7624,81.797,,,,,
587,5/21/2024 12:00,14.7635,82.33,,,,,
588,5/21/2024 12:15,14.7579,82.686,,,,,
589,5/21/2024 12:30,14.7566,82.864,,,,,
590,5/21/2024 12:45,14.7538,83.043,,,,,
591,5/21/2024 13:00,14.7509,83.221,,,,,
592,5/21/2024 13:15,14.7493,83.221,,,,,
593,5/21/2024 13:30,14.7434,83.399,,,,,
594,5/21/2024 13:45,14.7434,83.399,,,,,
595,5/21/2024 14:00,14.737,83.399,,,,,
596,5/21/2024 14:15,14.7338,83.399,,,,,
597,5/21/2024 14:30,14.7303,83.221,,,,,
598,5/21/2024 14:45,14.7287,83.221,,,,,
599,5/21/2024 15:00,14.7239,83.221,,,,,
600,5/21/2024 15:15,14.7232,82.864,,,,,
601,5/21/2024 15:30,14.7229,82.686,,,,,
602,5/21/2024 15:45,14.7209,82.508,,,,,
603,5/21/2024 16:00,14.7222,82.33,,,,,
604,5/21/2024 16:15,14.725,82.152,,,,,
605,5/21/2024 16:30,14.7226,81.797,,,,,
606,5/21/2024 16:45,14.7251,81.442,,,,,
607,5/21/2024 17:00,14.7261,81.09,,,,,
608,5/21/2024 17:15,14.7257,80.911,,,,,
609,5/21/2024 17:30,14.7318,80.735,,,,,
610,5/21/2024 17:45,14.7313,80.559,,,,,
611,5/21/2024 18:00,14.7358,80.382,,,,,
612,5/21/2024 18:15,14.7322,80.206,,,,,
613,5/21/2024 18:30,14.7351,80.029,,,,,
614,5/21/2024 18:45,14.7395,79.853,,,,,
615,5/21/2024 19:00,14.7392,79.678,,,,,
616,5/21/2024 19:15,14.7424,79.678,,,,,
617,5/21/2024 19:30,14.7435,79.502,,,,,
618,5/21/2024 19:45,14.7499,79.502,,,,,
619,5/21/2024 20:00,14.7563,79.502,,,,,
620,5/21/2024 20:15,14.7661,79.678,,,,,
621,5/21/2024 20:30,14.7646,79.678,,,,,
622,5/21/2024 20:45,14.7693,79.678,,,,,
623,5/21/2024 21:00,14.7709,79.678,,,,,
624,5/21/2024 21:15,14.7725,79.678,,,,,
625,5/21/2024 21:30,14.7741,79.678,,,,,
626,5/21/2024 21:45,14.7754,79.502,,,,,
627,5/21/2024 22:00,14.777,79.502,,,,,
628,5/21/2024 22:15,14.7802,79.502,,,,,
629,5/21/2024 22:30,14.7782,79.326,,,,,
630,5/21/2024 22:45,14.775,79.326,,,,,
631,5/21/2024 23:00,14.7704,79.326,,,,,
632,5/21/2024 23:15,14.7651,79.151,,,,,
633,5/21/2024 23:30,14.7664,78.975,,,,,
634,5/21/2024 23:45,14.7632,78.975,,,,,
635,5/22/2024 0:00,14.7632,78.975,,,,,
636,5/22/2024 0:15,14.7664,78.975,,,,,
637,5/22/2024 0:30,14.7648,78.975,,,,,
638,5/22/2024 0:45,14.763,78.8,,,,,
639,5/22/2024 1:00,14.7614,78.8,,,,,
640,5/22/2024 1:15,14.7598,78.8,,,,,
641,5/22/2024 1:30,14.7598,78.8,,,,,
642,5/22/2024 1:45,14.7566,78.8,,,,,
643,5/22/2024 2:00,14.7518,78.8,,,,,
644,5/22/2024 2:15,14.7486,78.8,,,,,
645,5/22/2024 2:30,14.7454,78.8,,,,,
646,5/22/2024 2:45,14.747,78.8,,,,,
647,5/22/2024 3:00,14.7451,78.624,,,,,
648,5/22/2024 3:15,14.7419,78.624,,,,,
649,5/22/2024 3:30,14.7371,78.624,,,,,
650,5/22/2024 3:45,14.7371,78.624,,,,,
651,5/22/2024 4:00,14.7339,78.624,,,,,
652,5/22/2024 4:15,14.7305,78.449,,,,,
653,5/22/2024 4:30,14.7305,78.449,,,,,
654,5/22/2024 4:45,14.7289,78.449,,,,,
655,5/22/2024 5:00,14.7257,78.449,,,,,
656,5/22/2024 5:15,14.7257,78.449,,,,,
657,5/22/2024 5:30,14.7289,78.449,,,,,
658,5/22/2024 5:45,14.7289,78.449,,,,,
659,5/22/2024 6:00,14.7305,78.449,,,,,
660,5/22/2024 6:15,14.7335,78.449,,,,,
661,5/22/2024 6:30,14.7335,78.449,,,,,
662,5/22/2024 6:45,14.7351,78.449,,,,,
663,5/22/2024 7:00,14.7399,78.449,,,,,
664,5/22/2024 7:15,14.7415,78.449,,,,,
665,5/22/2024 7:30,14.7463,78.449,,,,,
666,5/22/2024 7:45,14.7495,78.449,,,,,
667,5/22/2024 8:00,14.7511,78.449,,,,,
668,5/22/2024 8:15,14.7574,78.449,,,,,
669,5/22/2024 8:30,14.7558,78.449,,,,,
670,5/22/2024 8:45,14.7577,78.624,,,,,
671,5/22/2024 9:00,14.7598,78.8,,,,,
672,5/22/2024 9:15,14.7601,78.975,,,,,
673,5/22/2024 9:30,14.7603,79.151,,,,,
674,5/22/2024 9:45,14.7595,79.502,,,,,
675,5/22/2024 10:00,14.7602,79.853,,,,,
676,5/22/2024 10:15,14.7605,80.029,,,,,
677,5/22/2024 10:30,14.7596,80.382,,,,,
678,5/22/2024 10:45,14.7585,80.559,,,,,
679,5/22/2024 11:00,14.759,80.911,,,,,
680,5/22/2024 11:15,14.759,80.911,,,,,
681,5/22/2024 11:30,14.7547,81.09,,,,,
682,5/22/2024 11:45,14.7515,81.09,,,,,
683,5/22/2024 12:00,14.7486,81.266,,,,,
684,5/22/2024 12:15,14.7498,81.797,,,,,
685,5/22/2024 12:30,14.7505,82.152,,,,,
686,5/22/2024 12:45,14.7512,82.508,,,,,
687,5/22/2024 13:00,14.7502,82.864,,,,,
688,5/22/2024 13:15,14.7483,82.686,,,,,
689,5/22/2024 13:30,14.7403,82.686,,,,,
690,5/22/2024 13:45,14.7403,82.686,,,,,
691,5/22/2024 14:00,14.7332,82.33,,,,,
692,5/22/2024 14:15,14.7281,82.152,,,,,
693,5/22/2024 14:30,14.725,82.152,,,,,
694,5/22/2024 14:45,14.7234,82.152,,,,,
695,5/22/2024 15:00,14.7199,81.975,,,,,
696,5/22/2024 15:15,14.7199,81.975,,,,,
697,5/22/2024 15:30,14.7163,81.797,,,,,
698,5/22/2024 15:45,14.7125,81.442,,,,,
699,5/22/2024 16:00,14.7118,81.09,,,,,
700,5/22/2024 16:15,14.7129,80.911,,,,,
701,5/22/2024 16:30,14.7174,80.735,,,,,
702,5/22/2024 16:45,14.7199,80.382,,,,,
703,5/22/2024 17:00,14.7212,80.206,,,,,
704,5/22/2024 17:15,14.7239,80.029,,,,,
705,5/22/2024 17:30,14.7252,79.853,,,,,
706,5/22/2024 17:45,14.7232,79.678,,,,,
707,5/22/2024 18:00,14.7229,79.502,,,,,
708,5/22/2024 18:15,14.7245,79.502,,,,,
709,5/22/2024 18:30,14.7305,79.326,,,,,
710,5/22/2024 18:45,14.7321,79.326,,,,,
711,5/22/2024 19:00,14.7334,79.151,,,,,
712,5/22/2024 19:15,14.7382,79.151,,,,,
713,5/22/2024 19:30,14.7398,79.151,,,,,
714,5/22/2024 19:45,14.7413,79.151,,,,,
715,5/22/2024 20:00,14.7461,79.151,,,,,
716,5/22/2024 20:15,14.7493,79.151,,,,,
717,5/22/2024 20:30,14.7525,79.151,,,,,
718,5/22/2024 20:45,14.7525,79.151,,,,,
719,5/22/2024 21:00,14.754,79.151,,,,,
720,5/22/2024 21:15,14.754,79.151,,,,,
721,5/22/2024 21:30,14.7556,79.151,,,,,
722,5/22/2024 21:45,14.7553,78.975,,,,,
723,5/22/2024 22:00,14.7569,78.975,,,,,
724,5/22/2024 22:15,14.7585,78.975,,,,,
725,5/22/2024 22:30,14.7617,78.975,,,,,
726,5/22/2024 22:45,14.7632,78.975,,,,,
727,5/22/2024 23:00,14.7632,78.975,,,,,
728,5/22/2024 23:15,14.7601,78.975,,,,,
729,5/22/2024 23:30,14.7553,78.975,,,,,
730,5/22/2024 23:45,14.7585,78.975,,,,,
731,5/23/2024 0:00,14.7569,78.975,,,,,
732,5/23/2024 0:15,14.7569,78.975,,,,,
733,5/23/2024 0:30,14.7518,78.8,,,,,
734,5/23/2024 0:45,14.7518,78.8,,,,,
735,5/23/2024 1:00,14.7534,78.8,,,,,
736,5/23/2024 1:15,14.7482,78.624,,,,,
737,5/23/2024 1:30,14.7467,78.624,,,,,
738,5/23/2024 1:45,14.7451,78.624,,,,,
739,5/23/2024 2:00,14.7435,78.624,,,,,
740,5/23/2024 2:15,14.7383,78.449,,,,,
741,5/23/2024 2:30,14.7399,78.449,,,,,
742,5/23/2024 2:45,14.7431,78.449,,,,,
743,5/23/2024 3:00,14.7431,78.449,,,,,
744,5/23/2024 3:15,14.7431,78.449,,,,,
745,5/23/2024 3:30,14.7399,78.449,,,,,
746,5/23/2024 3:45,14.7399,78.449,,,,,
747,5/23/2024 4:00,14.7367,78.449,,,,,
748,5/23/2024 4:15,14.7348,78.274,,,,,
749,5/23/2024 4:30,14.7332,78.274,,,,,
750,5/23/2024 4:45,14.7332,78.274,,,,,
751,5/23/2024 5:00,14.7332,78.274,,,,,
752,5/23/2024 5:15,14.7297,78.098,,,,,
753,5/23/2024 5:30,14.7313,78.098,,,,,
754,5/23/2024 5:45,14.7329,78.098,,,,,
755,5/23/2024 6:00,14.7325,77.923,,,,,
756,5/23/2024 6:15,14.7357,77.923,,,,,
757,5/23/2024 6:30,14.7389,77.923,,,,,
758,5/23/2024 6:45,14.7402,77.749,,,,,
759,5/23/2024 7:00,14.7418,77.749,,,,,
760,5/23/2024 7:15,14.7402,77.749,,,,,
761,5/23/2024 7:30,14.7466,77.749,,,,,
762,5/23/2024 7:45,14.745,77.749,,,,,
763,5/23/2024 8:00,14.7453,77.923,,,,,
764,5/23/2024 8:15,14.7437,77.923,,,,,
765,5/23/2024 8:30,14.7471,78.098,,,,,
766,5/23/2024 8:45,14.7487,78.098,,,,,
767,5/23/2024 9:00,14.7492,78.274,,,,,
768,5/23/2024 9:15,14.7543,78.449,,,,,
769,5/23/2024 9:30,14.7561,78.624,,,,,
770,5/23/2024 9:45,14.7534,78.8,,,,,
771,5/23/2024 10:00,14.7585,78.975,,,,,
772,5/23/2024 10:15,14.7576,79.326,,,,,
773,5/23/2024 10:30,14.7579,79.502,,,,,
774,5/23/2024 10:45,14.773,79.853,,,,,
775,5/23/2024 11:00,14.7692,80.382,,,,,
776,5/23/2024 11:15,14.7635,80.735,,,,,
777,5/23/2024 11:30,14.7622,80.911,,,,,
778,5/23/2024 11:45,14.7598,81.266,,,,,
779,5/23/2024 12:00,14.7461,81.621,,,,,
780,5/23/2024 12:15,14.7421,81.975,,,,,
781,5/23/2024 12:30,14.7361,82.152,,,,,
782,5/23/2024 12:45,14.7353,82.508,,,,,
783,5/23/2024 13:00,14.7355,82.686,,,,,
784,5/23/2024 13:15,14.7328,82.864,,,,,
785,5/23/2024 13:30,14.7331,83.043,,,,,
786,5/23/2024 13:45,14.7283,83.043,,,,,
787,5/23/2024 14:00,14.7235,83.043,,,,,
788,5/23/2024 14:15,14.7251,83.043,,,,,
789,5/23/2024 14:30,14.7203,83.043,,,,,
790,5/23/2024 14:45,14.7216,82.864,,,,,
791,5/23/2024 15:00,14.7219,83.043,,,,,
792,5/23/2024 15:15,14.72,82.864,,,,,
793,5/23/2024 15:30,14.7232,82.864,,,,,
794,5/23/2024 15:45,14.7209,82.508,,,,,
795,5/23/2024 16:00,14.7206,82.33,,,,,
796,5/23/2024 16:15,14.7215,81.975,,,,,
797,5/23/2024 16:30,14.7208,81.621,,,,,
798,5/23/2024 16:45,14.7189,81.442,,,,,
799,5/23/2024 17:00,14.7165,81.09,,,,,
800,5/23/2024 17:15,14.719,80.735,,,,,
801,5/23/2024 17:30,14.7231,80.382,,,,,
802,5/23/2024 17:45,14.7274,80.206,,,,,
803,5/23/2024 18:00,14.7287,80.029,,,,,
804,5/23/2024 18:15,14.7284,79.853,,,,,
805,5/23/2024 18:30,14.7312,79.678,,,,,
806,5/23/2024 18:45,14.7309,79.502,,,,,
807,5/23/2024 19:00,14.7353,79.326,,,,,
808,5/23/2024 19:15,14.7384,79.326,,,,,
809,5/23/2024 19:30,14.7413,79.151,,,,,
810,5/23/2024 19:45,14.7445,79.151,,,,,
811,5/23/2024 20:00,14.7441,78.975,,,,,
812,5/23/2024 20:15,14.7489,78.975,,,,,
813,5/23/2024 20:30,14.7537,78.975,,,,,
814,5/23/2024 20:45,14.7566,78.8,,,,,
815,5/23/2024 21:00,14.7598,78.8,,,,,
816,5/23/2024 21:15,14.7598,78.8,,,,,
817,5/23/2024 21:30,14.7582,78.8,,,,,
818,5/23/2024 21:45,14.7593,78.624,,,,,
819,5/23/2024 22:00,14.7609,78.624,,,,,
820,5/23/2024 22:15,14.7593,78.624,,,,,
821,5/23/2024 22:30,14.7641,78.624,,,,,
822,5/23/2024 22:45,14.7625,78.624,,,,,
823,5/23/2024 23:00,14.7625,78.624,,,,,
824,5/23/2024 23:15,14.7625,78.624,,,,,
825,5/23/2024 23:30,14.7606,78.449,,,,,
826,5/23/2024 23:45,14.7638,78.449,,,,,
827,5/24/2024 0:00,14.7622,78.449,,,,,
828,5/24/2024 0:15,14.7622,78.449,,,,,
829,5/24/2024 0:30,14.7622,78.449,,,,,
830,5/24/2024 0:45,14.7638,78.449,,,,,
831,5/24/2024 1:00,14.7586,78.274,,,,,
832,5/24/2024 1:15,14.7586,78.274,,,,,
833,5/24/2024 1:30,14.7556,78.274,,,,,
834,5/24/2024 1:45,14.754,78.274,,,,,
835,5/24/2024 2:00,14.7492,78.274,,,,,
836,5/24/2024 2:15,14.7476,78.274,,,,,
837,5/24/2024 2:30,14.7492,78.274,,,,,
838,5/24/2024 2:45,14.744,78.098,,,,,
839,5/24/2024 3:00,14.7409,78.098,,,,,
840,5/24/2024 3:15,14.7377,78.098,,,,,
841,5/24/2024 3:30,14.7345,78.098,,,,,
842,5/24/2024 3:45,14.7329,78.098,,,,,
843,5/24/2024 4:00,14.7313,78.098,,,,,
844,5/24/2024 4:15,14.7341,77.923,,,,,
845,5/24/2024 4:30,14.7325,77.923,,,,,
846,5/24/2024 4:45,14.7341,77.923,,,,,
847,5/24/2024 5:00,14.7341,77.923,,,,,
848,5/24/2024 5:15,14.7341,77.923,,,,,
849,5/24/2024 5:30,14.7357,77.923,,,,,
850,5/24/2024 5:45,14.7341,77.923,,,,,
851,5/24/2024 6:00,14.737,77.749,,,,,
852,5/24/2024 6:15,14.737,77.749,,,,,
853,5/24/2024 6:30,14.7386,77.749,,,,,
854,5/24/2024 6:45,14.7386,77.749,,,,,
855,5/24/2024 7:00,14.7434,77.749,,,,,
856,5/24/2024 7:15,14.7434,77.749,,,,,
857,5/24/2024 7:30,14.7482,77.749,,,,,
858,5/24/2024 7:45,14.7482,77.749,,,,,
859,5/24/2024 8:00,14.7516,77.923,,,,,
860,5/24/2024 8:15,14.7532,77.923,,,,,
861,5/24/2024 8:30,14.7532,77.923,,,,,
862,5/24/2024 8:45,14.7567,78.098,,,,,
863,5/24/2024 9:00,14.7602,78.274,,,,,
864,5/24/2024 9:15,14.7666,78.274,,,,,
865,5/24/2024 9:30,14.7686,78.449,,,,,
866,5/24/2024 9:45,14.763,78.8,,,,,
867,5/24/2024 10:00,14.7644,78.8,,,,,
868,5/24/2024 10:15,14.7617,78.975,,,,,
869,5/24/2024 10:30,14.7611,79.502,,,,,
870,5/24/2024 10:45,14.7615,79.678,,,,,
871,5/24/2024 11:00,14.7602,79.853,,,,,
872,5/24/2024 11:15,14.7589,80.029,,,,,
873,5/24/2024 11:30,14.7577,80.206,,,,,
874,5/24/2024 11:45,14.7572,80.735,,,,,
875,5/24/2024 12:00,14.7502,81.266,,,,,
876,5/24/2024 12:15,14.7493,81.621,,,,,
877,5/24/2024 12:30,14.7453,81.975,,,,,
878,5/24/2024 12:45,14.7393,82.152,,,,,
879,5/24/2024 13:00,14.7384,82.508,,,,,
880,5/24/2024 13:15,14.7344,82.864,,,,,
881,5/24/2024 13:30,14.7331,83.043,,,,,
882,5/24/2024 13:45,14.7287,83.221,,,,,
883,5/24/2024 14:00,14.7267,83.043,,,,,
884,5/24/2024 14:15,14.726,82.686,,,,,
885,5/24/2024 14:30,14.7225,82.508,,,,,
886,5/24/2024 14:45,14.7218,82.152,,,,,
887,5/24/2024 15:00,14.7231,81.975,,,,,
888,5/24/2024 15:15,14.7215,81.975,,,,,
889,5/24/2024 15:30,14.7226,81.797,,,,,
890,5/24/2024 15:45,14.7267,81.442,,,,,
891,5/24/2024 16:00,14.7245,81.09,,,,,
892,5/24/2024 16:15,14.7257,80.911,,,,,
893,5/24/2024 16:30,14.7254,80.735,,,,,
894,5/24/2024 16:45,14.7281,80.559,,,,,
895,5/24/2024 17:00,14.7313,80.559,,,,,
896,5/24/2024 17:15,14.7326,80.382,,,,,
897,5/24/2024 17:30,14.7338,80.206,,,,,
898,5/24/2024 17:45,14.7319,80.029,,,,,
899,5/24/2024 18:00,14.7347,79.853,,,,,
900,5/24/2024 18:15,14.7344,79.678,,,,,
901,5/24/2024 18:30,14.7392,79.678,,,,,
902,5/24/2024 18:45,14.7373,79.502,,,,,
903,5/24/2024 19:00,14.7432,79.326,,,,,
904,5/24/2024 19:15,14.7448,79.326,,,,,
905,5/24/2024 19:30,14.7477,79.151,,,,,
906,5/24/2024 19:45,14.7525,79.151,,,,,
907,5/24/2024 20:00,14.754,79.151,,,,,
908,5/24/2024 20:15,14.7569,78.975,,,,,
909,5/24/2024 20:30,14.7601,78.975,,,,,
910,5/24/2024 20:45,14.7617,78.975,,,,,
911,5/24/2024 21:00,14.763,78.8,,,,,
912,5/24/2024 21:15,14.763,78.8,,,,,
913,5/24/2024 21:30,14.7644,78.8,,,,,
914,5/24/2024 21:45,14.7644,78.8,,,,,
915,5/24/2024 22:00,14.766,78.8,,,,,
916,5/24/2024 22:15,14.7657,78.624,,,,,
917,5/24/2024 22:30,14.7657,78.624,,,,,
918,5/24/2024 22:45,14.7657,78.624,,,,,
919,5/24/2024 23:00,14.7641,78.624,,,,,
920,5/24/2024 23:15,14.7625,78.624,,,,,
921,5/24/2024 23:30,14.7609,78.624,,,,,
922,5/24/2024 23:45,14.7609,78.624,,,,,
923,5/25/2024 0:00,14.7593,78.624,,,,,
924,5/25/2024 0:15,14.7606,78.449,,,,,
925,5/25/2024 0:30,14.759,78.449,,,,,
926,5/25/2024 0:45,14.759,78.449,,,,,
927,5/25/2024 1:00,14.7527,78.449,,,,,
928,5/25/2024 1:15,14.7492,78.274,,,,,
929,5/25/2024 1:30,14.7524,78.274,,,,,
930,5/25/2024 1:45,14.7524,78.274,,,,,
931,5/25/2024 2:00,14.7471,78.098,,,,,
932,5/25/2024 2:15,14.744,78.098,,,,,
933,5/25/2024 2:30,14.7421,77.923,,,,,
934,5/25/2024 2:45,14.7437,77.923,,,,,
935,5/25/2024 3:00,14.7453,77.923,,,,,
936,5/25/2024 3:15,14.7402,77.749,,,,,
937,5/25/2024 3:30,14.7402,77.749,,,,,
938,5/25/2024 3:45,14.7386,77.749,,,,,
939,5/25/2024 4:00,14.737,77.749,,,,,
940,5/25/2024 4:15,14.7386,77.749,,,,,
941,5/25/2024 4:30,14.737,77.749,,,,,
942,5/25/2024 4:45,14.7386,77.749,,,,,
943,5/25/2024 5:00,14.7402,77.749,,,,,
944,5/25/2024 5:15,14.7402,77.749,,,,,
945,5/25/2024 5:30,14.7413,77.574,,,,,
946,5/25/2024 5:45,14.7413,77.574,,,,,
947,5/25/2024 6:00,14.7418,77.749,,,,,
948,5/25/2024 6:15,14.7418,77.749,,,,,
949,5/25/2024 6:30,14.7418,77.749,,,,,
950,5/25/2024 6:45,14.7466,77.749,,,,,
951,5/25/2024 7:00,14.7498,77.749,,,,,
952,5/25/2024 7:15,14.7529,77.749,,,,,
953,5/25/2024 7:30,14.7548,77.923,,,,,
954,5/25/2024 7:45,14.7564,77.923,,,,,
955,5/25/2024 8:00,14.7551,78.098,,,,,
956,5/25/2024 8:15,14.7599,78.098,,,,,
957,5/25/2024 8:30,14.7654,78.449,,,,,
958,5/25/2024 8:45,14.7641,78.624,,,,,
959,5/25/2024 9:00,14.7644,78.8,,,,,
960,5/25/2024 9:15,14.7676,78.8,,,,,
961,5/25/2024 9:30,14.7696,78.975,,,,,
962,5/25/2024 9:45,14.7667,79.151,,,,,
963,5/25/2024 10:00,14.7672,79.326,,,,,
964,5/25/2024 10:15,14.7675,79.502,,,,,
965,5/25/2024 10:30,14.765,79.853,,,,,
966,5/25/2024 10:45,14.7653,80.029,,,,,
967,5/25/2024 11:00,14.7644,80.382,,,,,
968,5/25/2024 11:15,14.7617,80.559,,,,,
969,5/25/2024 11:30,14.7558,80.911,,,,,
970,5/25/2024 11:45,14.7534,81.266,,,,,
971,5/25/2024 12:00,14.7529,81.797,,,,,
972,5/25/2024 12:15,14.7505,82.152,,,,,
973,5/25/2024 12:30,14.7464,82.508,,,,,
974,5/25/2024 12:45,14.7419,82.686,,,,,
975,5/25/2024 13:00,14.7435,82.686,,,,,
976,5/25/2024 13:15,14.7419,82.686,,,,,
977,5/25/2024 13:30,14.7392,82.864,,,,,
978,5/25/2024 13:45,14.7335,83.221,,,,,
979,5/25/2024 14:00,14.7328,82.864,,,,,
980,5/25/2024 14:15,14.7324,82.686,,,,,
981,5/25/2024 14:30,14.7292,82.686,,,,,
982,5/25/2024 14:45,14.726,82.686,,,,,
983,5/25/2024 15:00,14.7241,82.508,,,,,
984,5/25/2024 15:15,14.7257,82.508,,,,,
985,5/25/2024 15:30,14.7234,82.152,,,,,
986,5/25/2024 15:45,14.7186,82.152,,,,,
987,5/25/2024 16:00,14.7167,81.975,,,,,
988,5/25/2024 16:15,14.7131,81.797,,,,,
989,5/25/2024 16:30,14.7192,81.621,,,,,
990,5/25/2024 16:45,14.7251,81.442,,,,,
991,5/25/2024 17:00,14.7184,81.266,,,,,
992,5/25/2024 17:15,14.7225,80.911,,,,,
993,5/25/2024 17:30,14.7234,80.559,,,,,
994,5/25/2024 17:45,14.7231,80.382,,,,,
995,5/25/2024 18:00,14.7263,80.382,,,,,
996,5/25/2024 18:15,14.7244,80.206,,,,,
997,5/25/2024 18:30,14.7255,80.029,,,,,
998,5/25/2024 18:45,14.7268,79.853,,,,,
999,5/25/2024 19:00,14.7284,79.853,,,,,
1000,5/25/2024 19:15,14.73,79.853,,,,,
1001,5/25/2024 19:30,14.7344,79.678,,,,,
1002,5/25/2024 19:45,14.736,79.678,,,,,
1003,5/25/2024 20:00,14.7408,79.678,,,,,
1004,5/25/2024 20:15,14.7421,79.502,,,,,
1005,5/25/2024 20:30,14.7421,79.502,,,,,
1006,5/25/2024 20:45,14.7421,79.502,,,,,
1007,5/25/2024 21:00,14.7416,79.326,,,,,
1008,5/25/2024 21:15,14.7416,79.326,,,,,
1009,5/25/2024 21:30,14.7432,79.326,,,,,
1010,5/25/2024 21:45,14.7464,79.326,,,,,
1011,5/25/2024 22:00,14.7477,79.151,,,,,
1012,5/25/2024 22:15,14.7493,79.151,,,,,
1013,5/25/2024 22:30,14.7477,79.151,,,,,
1014,5/25/2024 22:45,14.7493,79.151,,,,,
1015,5/25/2024 23:00,14.7509,79.151,,,,,
